gid,role,role_score,cluster_id,priority_score,evidence,in_deg,out_deg,in_kzt,out_kzt,pagerank,pass_through,depth,is_seed,truncated_by_depth
100000008782800100,,0.0,-1,0.0,,1,0,43381.0,0.0,0.00029599116360868824,0.0,1,False,False
100000004218576100,,0.0,-1,0.0,,1,0,26144.0,0.0,0.00029235855836594126,0.0,1,False,False
100000003299365100,,0.0,-1,0.0,,1,1,200000.0,200000.0,0.00032705525717933515,1.0,1,False,False
100000008730021100,,0.0,-1,0.0,,1,0,75555.0,0.0,0.00047017474651074484,0.0,1,False,False
100000002757797100,,0.0,-1,0.0,,1,0,100000.0,0.0,0.0003035151884030096,0.0,1,False,False
100000002845605100,,0.0,-1,0.0,,1,0,57567.0,0.0,0.0002976949455632769,0.0,1,False,False
100000000817146100,,0.0,-1,0.0,,1,0,70020.0,0.0,0.0005919922486484172,0.0,1,False,False
100000002957306100,,0.0,-1,0.0,,2,0,398490.0,0.0,0.0003567681108089113,0.0,1,False,False
100000008188026100,,0.0,-1,0.0,,2,4,86468.0,337983.17,0.0003006429930811247,3.9087659018365173,1,False,False
100000004790991100,,0.0,-1,0.0,,1,0,239413.0,0.0,0.00031270502992856704,0.0,1,False,False
100000002973903100,,0.0,-1,0.0,,3,0,92880.0,0.0,0.0003182802675880095,0.0,1,False,False
100000004325327100,,0.0,-1,0.0,,2,1,70817.0,70000.0,0.0002971132536102905,0.988463222107686,1,False,False
100000001477796100,,0.0,-1,0.0,,1,0,182000.0,0.0,0.00033213392111121977,0.0,1,False,False
100000007536804100,,0.0,-1,0.0,,1,2,100000.0,55000.0,0.00029260754916154514,0.55,1,False,False
100000008665380100,,0.0,-1,0.0,,2,1,69100.0,18200.0,0.0002920753644667843,0.2633863965267728,1,False,False
100000001870116100,,0.0,-1,0.0,,1,0,24000.0,0.0,0.0002919067218723258,0.0,1,False,False
100000001074553100,,0.0,-1,0.0,,2,0,28971.0,0.0,0.00029079508036821935,0.0,1,False,False
100000000978041100,,0.0,-1,0.0,,1,0,44445.0,0.0,0.00029621539589843026,0.0,1,False,False
100000002603769100,,0.0,-1,0.0,,3,0,1185368.0,0.0,0.0005438818121874436,0.0,1,False,False
100000005034574100,,0.0,-1,0.0,,1,0,258816.0,0.0,0.00042696172925917313,0.0,1,False,False
100000002958286100,,0.0,-1,0.0,,1,0,257000.0,0.0,0.00031456674013006884,0.0,1,False,False
100000005634552100,,0.0,-1,0.0,,1,3,25850.0,1196000.0,0.0002896406048142245,46.2669245647969,1,False,False
100000008736760100,,0.0,-1,0.0,,1,0,54757.0,0.0,0.00029838859455615536,0.0,1,False,False
100000008701944100,,0.0,-1,0.0,,1,0,52124.0,0.0,0.0004133220026112795,0.0,1,False,False
100000008748408100,,0.0,-1,0.0,,1,21,360000.0,1499960.0,0.0003355410946441464,4.166555555555555,1,False,False
100000008486520100,,0.0,-1,0.0,,1,1,35720.0,14000.0,0.0002907065473036939,0.3919372900335946,1,False,False
100000003163256100,,0.0,-1,0.0,,1,1,13485.0,15000.0,0.0002883052067511759,1.1123470522803114,1,False,False
100000003102157100,,0.0,-1,0.0,,1,0,96746.0,0.0,0.000305076590457442,0.0,1,False,False
100000004741837100,,0.0,-1,0.0,,1,0,25596.0,0.0,0.0002896131732648501,0.0,1,False,False
100000008443341100,,0.0,-1,0.0,,2,3,34500.0,50000.0,0.0006717923143888373,1.4492753623188406,1,False,False
100000004792397100,,0.0,-1,0.0,,1,0,73520.0,0.0,0.0003023427961091902,0.0,1,False,False
100000003809101100,,0.0,-1,0.0,,2,2,166050.0,55200.0,0.0003635610112366245,0.3324299909665763,1,False,False
100000002838861100,,0.0,-1,0.0,,5,1,554523.95,10000.0,0.002144533479807019,0.018033486200190272,1,False,False
100000008560717100,,0.0,-1,0.0,,7,1,529000.0,25000.0,0.0003322955354998569,0.04725897920604915,1,False,False
100000008693069100,,0.0,-1,0.0,,1,0,20000.0,0.0,0.0002910637433394611,0.0,1,False,False
100000008672162100,,0.0,-1,0.0,,1,0,15550.0,0.0,0.0002901259297216492,0.0,1,False,False
100000007311010100,,0.0,-1,0.0,,2,1,64480.0,20000.0,0.00031073529373132754,0.31017369727047145,1,False,False
100000005505655100,,0.0,-1,0.0,,2,1,33070.0,20000.0,0.0003229334635277658,0.6047777441790142,1,False,False
100000004707703100,,0.0,-1,0.0,,2,5,239300.0,231650.0,0.0006383417067098001,0.9680317592979524,1,False,False
100000004005964100,,0.0,-1,0.0,,3,3,97900.0,72000.0,0.00040628580390527795,0.7354443309499489,1,False,False
100000008244300100,,0.0,-1,0.0,,5,0,65430.0,0.0,0.00048145402937650815,0.0,1,False,False
100000002692044100,,0.0,-1,0.0,,1,0,97000.0,0.0,0.0003030151982711734,0.0,1,False,False
100000001103905100,,0.0,-1,0.0,,1,0,18000.0,0.0,0.0002906422540730288,0.0,1,False,False
100000008755361100,,0.0,-1,0.0,,1,0,14627.0,0.0,0.0002899314124251907,0.0,1,False,False
100000002810870100,,0.0,-1,0.0,,1,0,33677.0,0.0,0.0002939460976879586,0.0,1,False,False
100000005897462100,,0.0,-1,0.0,,1,0,98400.0,0.0,0.0003018442668310854,0.0,1,False,False
100000000941942100,,0.0,-1,0.0,,1,0,130000.0,0.0,0.00031298301490286607,0.0,1,False,False
100000008723830100,,0.0,-1,0.0,,2,1,459785.0,455000.0,0.0003417527073129887,0.9895929619278576,1,False,False
100000008776576100,,0.0,-1,0.0,,1,0,14765.0,0.0,0.0002899604951845745,0.0,1,False,False
100000005432267100,,0.0,-1,0.0,,2,0,350001.0,0.0,0.000343840296909673,0.0,1,False,False
100000006745291100,,0.0,-1,0.0,,1,0,82534.0,0.0,0.0002994264083683794,0.0,1,False,False
100000008670667100,,0.0,-1,0.0,,1,0,15534.0,0.0,0.00029012255780751776,0.0,1,False,False
100000002480800100,,0.0,-1,0.0,,2,0,569251.0,0.0,0.0006438277688958372,0.0,1,False,False
100000002182176100,,0.0,-1,0.0,,1,0,42465.0,0.0,0.0002948496049167142,0.0,1,False,False
100000008219168100,,0.0,-1,0.0,,1,0,53200.0,0.0,0.0002899124782699065,0.0,1,False,False
100000004226848100,,0.0,-1,0.0,,1,0,301866.0,0.0,0.000347533586204118,0.0,1,False,False
100000006326645100,,0.0,-1,0.0,,1,0,25264.0,0.0,0.000292173103088711,0.0,1,False,False
100000003589877100,,0.0,-1,0.0,,2,6,176000.0,416129.0,0.00030834598588796167,2.364369318181818,1,False,False
100000003942602100,,0.0,-1,0.0,,1,1,30000.0,30000.0,0.00029317118967162276,1.0,1,False,False
100000000922570100,,0.0,-1,0.0,,1,1,47101.0,50000.0,0.00029469886240834274,1.0615485870788306,1,False,False
100000005079754100,,0.0,-1,0.0,,1,2,70000.0,122000.0,0.0003009210929516069,1.7428571428571429,1,False,False
100000003187359100,,0.0,-1,0.0,,1,0,19072.0,0.0,0.0002908681723198365,0.0,1,False,False
100000000998559100,,0.0,-1,0.0,,1,0,100000.0,0.0,0.00030695205392723647,0.0,1,False,False
100000008690932100,,0.0,-1,0.0,,1,0,23000.0,0.0,0.00029169597723910964,0.0,1,False,False
100000008773876100,,0.0,-1,0.0,,1,0,26120.0,0.0,0.00029235350049474404,0.0,1,False,False
100000006789108100,,0.0,-1,0.0,,1,0,37500.0,0.0,0.00029256356719798375,0.0,1,False,False
100000004058740100,,0.0,-1,0.0,,1,0,30000.0,0.0,0.00029317118967162276,0.0,1,False,False
100000007641801100,,0.0,-1,0.0,,1,0,200000.0,0.0,0.00029836624764795243,0.0,1,False,False
