cluster_id,n_nodes,n_seed,sum_kzt_internal,top_gids,hypothesis
21,20,0,617900.000000000,100000003154105100;100000001427082100;100000002185328100;100000002448088100;100000000723383100,Слабые признаки роли; назначение сообщества неизвестно; peripheral=20; seed=0; d4=15. Не доказательство общей деятельности.
22,18,0,3422800.000000000,100000003701161100;100000002267998100;100000003718221100;100000008137435100;100000004580202100,Слабые признаки роли; назначение сообщества неизвестно; peripheral=18; seed=0; d4=2. Не доказательство общей деятельности.
23,17,1,21586840.000000000,100000000594783100;100000004892144100;100000000552584100;100000002224132100;100000004603109100,"Гипотеза: наблюдаемые поступления с малым выходом в окне; terminal=3, peripheral=14; seed=1; d4=0. Не доказательство общей деятельности."
24,17,1,2977887.000000000,100000004160650100;100000004144536100;100000003603979100;100000002731501100;100000004007116100,"Гипотеза: веерное распределение средств; distributor=1, consolidator=1, terminal=1, peripheral=14; seed=1; d4=1. Не доказательство общей деятельности."
25,15,0,850450.000000000,100000002472632100;100000001526235100;100000001788284100;100000005505655100;100000000860514100,"Гипотеза: наблюдаемые поступления с малым выходом в окне; terminal=1, peripheral=14; seed=0; d4=6. Не доказательство общей деятельности."
26,15,0,3626010.000000000,100000008461532100;100000000791285100;100000006704530100;100000003122817100;100000003470579100,Слабые признаки роли; назначение сообщества неизвестно; peripheral=15; seed=0; d4=6. Не доказательство общей деятельности.
27,15,0,3436955.000000000,100000005171642100;100000003111305100;100000004221668100;100000002152857100;100000006240939100,"Гипотеза: передача сопоставимых сумм дальше; transit=1, terminal=1, peripheral=13; seed=0; d4=3. Не доказательство общей деятельности."
28,14,0,1605604.000000000,100000008213966100;100000007382543100;100000003001661100;100000000838385100;100000004407753100,"Гипотеза: сбор средств от нескольких плательщиков; consolidator=1, peripheral=13; seed=0; d4=6. Не доказательство общей деятельности."
29,13,1,1392916.000000000,100000003164661100;100000001380054100;100000006232815100;100000001782980100;100000005077484100,"Гипотеза: наблюдаемые поступления с малым выходом в окне; terminal=1, peripheral=12; seed=1; d4=0. Не доказательство общей деятельности."
30,13,0,6748650.000000000,100000007442518100;100000002454724100;100000008258083100;100000000673868100;100000002911170100,"Гипотеза: связанные сбор и распределение; структурные кандидаты на координацию; coordinator=1, terminal=1, peripheral=11; seed=0; d4=2. Не доказательство общей деятельности."
31,11,0,3784703.000000000,100000003004487100;100000002175422100;100000001317336100;100000003557488100;100000002975437100,"Гипотеза: сбор средств от нескольких плательщиков; consolidator=1, peripheral=10; seed=0; d4=3. Не доказательство общей деятельности."
32,10,0,322010.000000000,100000008172352100;100000007322059100;100000004552204100;100000000993112100;100000002628146100,Слабые признаки роли; назначение сообщества неизвестно; peripheral=10; seed=0; d4=1. Не доказательство общей деятельности.
33,10,0,1727065.000000000,100000005519998100;100000004017410100;100000004076740100;100000004336312100;100000005767403100,"Гипотеза: передача сопоставимых сумм дальше; transit=1, peripheral=9; seed=0; d4=2. Не доказательство общей деятельности."
34,9,0,1406982.000000000,100000002217161100;100000001445848100;100000007647294100;100000008254576100;100000000954884100,Слабые признаки роли; назначение сообщества неизвестно; peripheral=9; seed=0; d4=1. Не доказательство общей деятельности.
35,8,0,2473417.910000000,100000004906181100;100000008175078100;100000008675322100;100000000557536100;100000008349740100,Слабые признаки роли; назначение сообщества неизвестно; peripheral=8; seed=0; d4=7. Не доказательство общей деятельности.
36,8,0,389000.000000000,100000005507142100;100000002612809100;100000005264874100;100000001825934100;100000000600707100,Слабые признаки роли; назначение сообщества неизвестно; peripheral=8; seed=0; d4=4. Не доказательство общей деятельности.
37,7,0,143000.000000000,100000004508696100;100000005911352100;100000000507799100;100000002217806100;100000004549591100,Слабые признаки роли; назначение сообщества неизвестно; peripheral=7; seed=0; d4=2. Не доказательство общей деятельности.
38,7,0,3077000.000000000,100000002241986100;100000001053894100;100000002594214100;100000004047887100;100000001286703100,Слабые признаки роли; назначение сообщества неизвестно; peripheral=7; seed=0; d4=6. Не доказательство общей деятельности.
39,7,0,1765600.000000000,100000007392365100;100000007865484100;100000008551752100;100000003631015100;100000004976946100,Слабые признаки роли; назначение сообщества неизвестно; peripheral=7; seed=0; d4=6. Не доказательство общей деятельности.
40,7,0,1268308.000000000,100000008011159100;100000006169033100;100000006232642100;100000003664994100;100000005754335100,Слабые признаки роли; назначение сообщества неизвестно; peripheral=7; seed=0; d4=2. Не доказательство общей деятельности.
41,6,1,1615030.000000000,100000008751429100;100000005456919100;100000008193577100;100000008659445100;100000008736940100,"Гипотеза: сбор средств от нескольких плательщиков; consolidator=1, terminal=1, peripheral=4; seed=1; d4=0. Не доказательство общей деятельности."
42,6,1,1527967.000000000,100000005183943100;100000000580561100;100000007939160100;100000003888271100;100000000955444100,"Гипотеза: наблюдаемые поступления с малым выходом в окне; terminal=1, peripheral=5; seed=1; d4=0. Не доказательство общей деятельности."
43,6,0,2540000.000000000,100000004717647100;100000004479404100;100000002922000100;100000002659103100;100000001533161100,Слабые признаки роли; назначение сообщества неизвестно; peripheral=6; seed=0; d4=4. Не доказательство общей деятельности.
44,6,1,275885.000000000,100000005895525100;100000002462183100;100000005485830100;100000005056870100;100000007175718100,"Гипотеза: наблюдаемые поступления с малым выходом в окне; terminal=2, peripheral=4; seed=1; d4=0. Не доказательство общей деятельности."
45,6,0,2534500.000000000,100000003747133100;100000004722765100;100000005075949100;100000006527156100;100000002578653100,"Гипотеза: передача сопоставимых сумм дальше; transit=1, peripheral=5; seed=0; d4=3. Не доказательство общей деятельности."
46,6,0,720900.000000000,100000008761219100;100000007472293100;100000006638021100;100000008333492100;100000002794374100,Слабые признаки роли; назначение сообщества неизвестно; peripheral=6; seed=0; d4=4. Не доказательство общей деятельности.
47,6,1,383300.000000000,100000005546031100;100000005547096100;100000004331458100;100000008575624100;100000004094958100,Слабые признаки роли; назначение сообщества неизвестно; peripheral=6; seed=1; d4=0. Не доказательство общей деятельности.
48,5,0,1189154.000000000,100000000291906100;100000000291908100;100000004670388100;100000004722630100;100000004691350100,"Гипотеза: передача сопоставимых сумм дальше; transit=1, terminal=1, peripheral=3; seed=0; d4=2. Не доказательство общей деятельности."
49,5,0,172000.000000000,100000005031696100;100000004659919100;100000001223977100;100000002700161100;100000008461217100,Слабые признаки роли; назначение сообщества неизвестно; peripheral=5; seed=0; d4=2. Не доказательство общей деятельности.
50,5,0,338950.000000000,100000004715209100;100000008190411100;100000003133045100;100000004747154100;100000001498732100,Слабые признаки роли; назначение сообщества неизвестно; peripheral=5; seed=0; d4=4. Не доказательство общей деятельности.
51,5,0,1138730.000000000,100000003321895100;100000008430691100;100000003692843100;100000007330432100;100000002371892100,Слабые признаки роли; назначение сообщества неизвестно; peripheral=5; seed=0; d4=3. Не доказательство общей деятельности.
52,5,1,2809200.000000000,100000004135268100;100000008571433100;100000004979498100;100000007507343100;100000002738256100,"Гипотеза: передача сопоставимых сумм дальше; transit=1, peripheral=4; seed=1; d4=0. Не доказательство общей деятельности."
53,5,2,108007.000000000,100000006562026100;100000006249740100;100000007347733100;100000006831291100;100000008129393100,Слабые признаки роли; назначение сообщества неизвестно; peripheral=5; seed=2; d4=0. Не доказательство общей деятельности.
54,4,0,460000.000000000,100000006069103100;100000000201868100;100000003192220100;100000006787636100,"Гипотеза: передача сопоставимых сумм дальше; transit=1, peripheral=3; seed=0; d4=0. Не доказательство общей деятельности."
55,4,0,518000.000000000,100000002205022100;100000000629812100;100000003163886100;100000001380107100,Слабые признаки роли; назначение сообщества неизвестно; peripheral=4; seed=0; d4=0. Не доказательство общей деятельности.
56,4,1,1404980.000000000,100000001872484100;100000008601794100;100000000785800100;100000002459163100,Слабые признаки роли; назначение сообщества неизвестно; peripheral=4; seed=1; d4=0. Не доказательство общей деятельности.
57,4,0,1595700.000000000,100000001052945100;100000001131403100;100000004616845100;100000005146665100,Слабые признаки роли; назначение сообщества неизвестно; peripheral=4; seed=0; d4=3. Не доказательство общей деятельности.
58,4,1,79050.000000000,100000003148220100;100000006888238100;100000001852140100;100000004971871100,Слабые признаки роли; назначение сообщества неизвестно; peripheral=4; seed=1; d4=0. Не доказательство общей деятельности.
59,4,0,332709.000000000,100000002513028100;100000004610802100;100000002516862100;100000004780083100,Слабые признаки роли; назначение сообщества неизвестно; peripheral=4; seed=0; d4=3. Не доказательство общей деятельности.
60,4,2,1499679.000000000,100000008418835100;100000004269433100;100000008730021100;100000008701944100,Слабые признаки роли; назначение сообщества неизвестно; peripheral=4; seed=2; d4=0. Не доказательство общей деятельности.
61,3,1,450000.000000000,100000002371751100;100000007018630100;100000000769919100,Слабые признаки роли; назначение сообщества неизвестно; peripheral=3; seed=1; d4=0. Не доказательство общей деятельности.
62,3,1,390167.620000000,100000002781227100;100000002796853100;100000008522127100,"Гипотеза: передача сопоставимых сумм дальше; transit=1, peripheral=2; seed=1; d4=0. Не доказательство общей деятельности."
63,3,0,1557988.000000000,100000008258458100;100000004035925100;100000008619159100,Слабые признаки роли; назначение сообщества неизвестно; peripheral=3; seed=0; d4=2. Не доказательство общей деятельности.
64,3,1,450816.000000000,100000004388983100;100000005034574100;100000007283257100,Слабые признаки роли; назначение сообщества неизвестно; peripheral=3; seed=1; d4=0. Не доказательство общей деятельности.
65,3,0,627870.000000000,100000008628231100;100000005664632100;100000004666651100,Слабые признаки роли; назначение сообщества неизвестно; peripheral=3; seed=0; d4=0. Не доказательство общей деятельности.
66,2,0,761255.000000000,100000000583220100;100000004586598100,Слабые признаки роли; назначение сообщества неизвестно; peripheral=2; seed=0; d4=1. Не доказательство общей деятельности.
67,2,1,30000.000000000,100000003980083100;100000003200071100,Слабые признаки роли; назначение сообщества неизвестно; peripheral=2; seed=1; d4=0. Не доказательство общей деятельности.
68,2,1,81465.000000000,100000003865939100;100000005392290100,Слабые признаки роли; назначение сообщества неизвестно; peripheral=2; seed=1; d4=0. Не доказательство общей деятельности.
69,2,0,857500.000000000,100000008324800100;100000007390016100,"Гипотеза: передача сопоставимых сумм дальше; transit=1, peripheral=1; seed=0; d4=0. Не доказательство общей деятельности."
70,1,1,0.000000000,100000000456947100,Наблюдаемых переводов нет; назначение неизвестно; peripheral=1; seed=1; d4=0. Не доказательство общей деятельности.
71,1,1,0.000000000,100000003265658100,Наблюдаемых переводов нет; назначение неизвестно; peripheral=1; seed=1; d4=0. Не доказательство общей деятельности.
72,1,1,0.000000000,100000003349739100,Наблюдаемых переводов нет; назначение неизвестно; peripheral=1; seed=1; d4=0. Не доказательство общей деятельности.
73,1,1,0.000000000,100000003770083100,Наблюдаемых переводов нет; назначение неизвестно; peripheral=1; seed=1; d4=0. Не доказательство общей деятельности.
74,1,1,0.000000000,100000004021459100,Наблюдаемых переводов нет; назначение неизвестно; peripheral=1; seed=1; d4=0. Не доказательство общей деятельности.
75,1,1,0.000000000,100000004174835100,Наблюдаемых переводов нет; назначение неизвестно; peripheral=1; seed=1; d4=0. Не доказательство общей деятельности.
76,1,1,0.000000000,100000005017150100,Наблюдаемых переводов нет; назначение неизвестно; peripheral=1; seed=1; d4=0. Не доказательство общей деятельности.
77,1,1,0.000000000,100000005087431100,Наблюдаемых переводов нет; назначение неизвестно; peripheral=1; seed=1; d4=0. Не доказательство общей деятельности.
78,1,1,0.000000000,100000005235389100,Наблюдаемых переводов нет; назначение неизвестно; peripheral=1; seed=1; d4=0. Не доказательство общей деятельности.
79,1,1,0.000000000,100000005480435100,Наблюдаемых переводов нет; назначение неизвестно; peripheral=1; seed=1; d4=0. Не доказательство общей деятельности.
80,1,1,0.000000000,100000005495722100,Наблюдаемых переводов нет; назначение неизвестно; peripheral=1; seed=1; d4=0. Не доказательство общей деятельности.
81,1,1,0.000000000,100000005550592100,Наблюдаемых переводов нет; назначение неизвестно; peripheral=1; seed=1; d4=0. Не доказательство общей деятельности.
82,1,1,0.000000000,100000005560900100,Наблюдаемых переводов нет; назначение неизвестно; peripheral=1; seed=1; d4=0. Не доказательство общей деятельности.
83,1,1,0.000000000,100000005568407100,Наблюдаемых переводов нет; назначение неизвестно; peripheral=1; seed=1; d4=0. Не доказательство общей деятельности.
84,1,1,0.000000000,100000008117324100,Наблюдаемых переводов нет; назначение неизвестно; peripheral=1; seed=1; d4=0. Не доказательство общей деятельности.
85,1,1,0.000000000,100000008205000100,Наблюдаемых переводов нет; назначение неизвестно; peripheral=1; seed=1; d4=0. Не доказательство общей деятельности.
86,1,1,0.000000000,100000008513251100,Наблюдаемых переводов нет; назначение неизвестно; peripheral=1; seed=1; d4=0. Не доказательство общей деятельности.
87,1,1,0.000000000,100000008669037100,Наблюдаемых переводов нет; назначение неизвестно; peripheral=1; seed=1; d4=0. Не доказательство общей деятельности.
88,1,1,0.000000000,100000008701222100,Наблюдаемых переводов нет; назначение неизвестно; peripheral=1; seed=1; d4=0. Не доказательство общей деятельности.
